outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,step_size
nonvegan,mpbamod,Count,0.998362111141708,0.9323832918405697,1.0699288310774528,0.998362111141708,0.999781068333977,0.99980634594859,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,0.15
nonvegan,mpbamod,Count,0.995642555829206,0.8238958928774643,1.1887226888687152,0.995642555829206,0.999194286011009,1.00034753022509,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.15
nonvegan,mpbamod,Count,0.999816024504088,0.9225132541992548,1.0898864415232934,0.999816024504088,0.999900394175908,0.99979377936328,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/78AY09MVJVTYE.png,Animal,0.15
nonvegan,mpbamod,Count,0.996547914790549,0.9711459951837674,1.025410490364819,0.996547914790549,0.999645267834669,1.00138451815796,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/9XKJD8DQTH559.png,Animal,0.15
nonvegan,mpbamod,Count,1.01670061569369,0.8526264326731758,1.1839255563402622,1.01670061569369,1.00134494072465,1.00009539972885,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/C0BE4NDSW26QN.png,Animal,0.15
nonvegan,mpbamod,Count,1.01038940134083,0.937334448856451,1.0893022212251982,1.01038940134083,1.00096985782579,0.999204531021544,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,0.15
nonvegan,mpbamod,Count,1.00172356464074,0.9817955948163162,1.0189257266372564,1.00172356464074,1.00016797928806,1.00071313230548,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.15
nonvegan,mpbamod,Count,1.06590143743371,0.907411881915731,1.2318588028290314,1.06590143743371,1.00613464348673,1.0017088950305,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/EMBVNVD207CC6.png,Animal,0.15
nonvegan,mpbamod,Count,0.996918033486696,0.9581580551938511,1.0431709187718292,0.996918033486696,0.999669826036819,1.00256819809078,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.15
nonvegan,mpbamod,Count,1.01821596337793,0.8478346252202974,1.1801743900990451,1.01821596337793,1.00148966131059,1.00069893835527,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.15
nonvegan,mpbamod,Count,1.00765801176325,0.91078994830277,1.1167315105978282,1.00765801176325,1.00064579186264,1.00036674496163,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,0.15
nonvegan,mpbamod,Count,0.994913378518804,0.7414848463133602,1.346851991551138,0.994913378518804,0.998488661974711,1.00154936305391,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/LFZFT3VASXPED.png,Animal,0.15
nonvegan,mpbamod,Count,1.01677255671082,0.8369896616596962,1.2114350249698658,1.01677255671082,1.00129507494363,1.00073627457043,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,0.15
nonvegan,mpbamod,Count,1.00109340588359,0.8697901998825722,1.1549318351632505,1.00109340588359,0.999880470560308,0.999731585860922,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,0.15
nonvegan,mpbamod,Count,0.997578141717454,0.7824699160495188,1.2940079225021035,0.997578141717454,0.999071561937426,1.00139092027259,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,0.15
nonvegan,mpbamod,Count,0.999031706468422,0.9353207086051958,1.0668969311036083,0.999031706468422,0.999853063335573,1.0001670034183,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.15
nonvegan,mpbamod,Count,1.0090737748199201,0.9653254407024191,1.050374036523496,1.0090737748199201,1.00088325710183,1.00016161148219,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,0.15
nonvegan,mpbamod,Count,0.997369791306308,0.969282401961946,1.028794419692085,0.997369791306308,0.999725276178756,1.0006585219728,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.0314605032075,0.799379897305226,1.3105168403197756,2.7102904640529,1.0314605032075,1.00063361128206,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.00822080217098,0.6361519921026632,1.493379577492224,8.89996752208454,1.00822080217098,1.00142655872107,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.02625865223185,0.8161396042593538,1.2761767274901168,2.30705597731848,1.02625865223185,1.00115634695736,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/78AY09MVJVTYE.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.02025325590217,0.886698258608189,1.1657037150555087,1.52273294703779,1.02025325590217,1.00026504304417,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/9XKJD8DQTH559.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.0509600723745,0.6810397465893778,1.5551145056592122,10.5835562904827,1.0509600723745,1.00033294542483,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.00209614171562,0.8840072732234528,1.1279864033663678,1.21576680748036,1.00209614171562,0.999905032672287,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,0.15
nonvegan,mpbamod,Proportion,0.99756998463997,0.9572063309852116,1.040348948702456,0.995394380558809,0.99756998463997,1.0004681793043,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.00511256622885,0.8617209199270148,1.1587635439629105,1.34996951598422,1.00511256622885,1.00114330017458,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/EMBVNVD207CC6.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.05481142556752,0.880443892489518,1.2514468063549142,2.44763023834537,1.05481142556752,1.00482270381403,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.15
nonvegan,mpbamod,Proportion,0.989721121054851,0.5871054982683217,1.567235563073645,11.7326251222236,0.989721121054851,0.999990225678712,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.15
nonvegan,mpbamod,Proportion,0.997502781534114,0.7101243959181139,1.3493160919090084,3.0281853265887,0.997502781534114,1.0004003480459,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.03997589149909,0.461229162539036,2.0518608087199364,2307.84494850976,1.03997589149909,1.00046718502808,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LFZFT3VASXPED.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.03779478048938,0.6558170932048586,1.5576920823082485,13.6890753442744,1.03779478048938,1.00039100390588,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,0.15
nonvegan,mpbamod,Proportion,0.948906586537551,0.6817739876296994,1.2993148970061394,1.80813691212848,0.948906586537551,1.0000445933136899,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.01540872717034,0.641028467515171,1.5183934228391225,10.2658286203398,1.01540872717034,0.99985020960545,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.00093945735791,0.924213362915842,1.0785839305749663,1.08067921589879,1.00093945735791,1.00157559302491,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,0.15
nonvegan,mpbamod,Proportion,1.0120350896804,0.9441509209050514,1.0852443691433622,1.19223452797266,1.0120350896804,1.00035787577406,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,0.15
nonvegan,mpbamod,Proportion,0.921515985863338,0.787794096599751,1.0655056907291927,0.573748821529411,0.921515985863338,0.999371992528132,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,0.15
nonvegan,vegan,Count,0.988641178902063,0.947736971688451,1.031095754926979,0.988641178902063,0.998837794689336,1.0005685678707,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,0.15
nonvegan,vegan,Count,0.997926176730052,0.8865631339180948,1.121436146267914,0.997926176730052,0.999627637140081,1.00070809623826,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,0.15
nonvegan,vegan,Count,0.993851930903363,0.9658389947144151,1.0224205336239987,0.993851930903363,0.999373706208806,1.00081088172333,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/78AY09MVJVTYE.png,Animal,0.15
nonvegan,vegan,Count,0.995886793433398,0.9743219428722888,1.016787841464923,0.995886793433398,0.999582633232171,1.00111511642985,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/9XKJD8DQTH559.png,Animal,0.15
nonvegan,vegan,Count,0.996779350723033,0.9476969540359094,1.043985241013218,0.996779350723033,0.999649644489685,1.00025841141992,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/C0BE4NDSW26QN.png,Animal,0.15
nonvegan,vegan,Count,0.998023074386571,0.9756800922820112,1.0209451593435608,0.998023074386571,0.999796029803469,0.999477615758941,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,0.15
nonvegan,vegan,Count,0.98772432888586,0.9217606726528209,1.0572703809416475,0.98772432888586,0.998708680657106,1.00083972816549,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/ED5J990H5VAZT.png,Animal,0.15
nonvegan,vegan,Count,1.03837414615102,0.8726796513280307,1.2245054041466505,1.03837414615102,1.00342262171752,0.999912279942738,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/EMBVNVD207CC6.png,Animal,0.15
nonvegan,vegan,Count,0.993331665802643,0.9687189928887222,1.0167621694618698,0.993331665802643,0.999324264775316,1.00033171369242,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/JHDN7CF1C03X5.png,Animal,0.15
nonvegan,vegan,Count,0.990140753951218,0.9251558884637987,1.0528131131647744,0.990140753951218,0.998961200541055,1.00029554323538,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,0.15
nonvegan,vegan,Count,1.01576267112608,0.9457518080572586,1.0904713546756246,1.01576267112608,1.00150352689796,1.00036179830992,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,0.15
nonvegan,vegan,Count,1.01060825049673,0.7893205449513826,1.2492601117612772,1.01060825049673,1.00043501645547,1.00327667219394,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LFZFT3VASXPED.png,Animal,0.15
nonvegan,vegan,Count,0.980508365019189,0.7755415849685909,1.2199311009264973,0.980508365019189,0.997419476551835,1.00034695591961,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,0.15
nonvegan,vegan,Count,1.02680740892285,0.9138399107237264,1.1520312070385812,1.02680740892285,1.00248767365918,1.00194824463865,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,0.15
nonvegan,vegan,Count,1.02097784982246,0.715760052191644,1.363417639856189,1.02097784982246,1.00089317389839,1.00096161838076,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,0.15
nonvegan,vegan,Count,0.935521643119472,0.7847801628461891,1.1208483738857098,0.935521643119472,0.992972005543159,1.00210550127583,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,0.15
nonvegan,vegan,Count,0.965951534616614,0.9028595231948776,1.03974545433639,0.965951534616614,0.996483509214896,1.00001445259922,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,0.15
nonvegan,vegan,Count,1.00848230214304,0.9890616714968543,1.027744227123034,1.00848230214304,1.00084061235187,1.00045397278355,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,0.15
nonvegan,vegan,Proportion,0.997497817173153,0.8358082252262711,1.1733097075460384,1.35567353846372,0.997497817173153,1.00079331571239,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,0.15
nonvegan,vegan,Proportion,0.998776677675611,0.8103358200954753,1.212006901545037,1.58825066609389,0.998776677675611,1.00072655635851,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,0.15
nonvegan,vegan,Proportion,0.997323543959293,0.9272581574921996,1.0709474504823142,1.03428533627793,0.997323543959293,1.00009793573758,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/78AY09MVJVTYE.png,Animal,0.15
nonvegan,vegan,Proportion,0.974846208457302,0.8392714518583155,1.13525842671284,1.0209693267965,0.974846208457302,1.00138060306897,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/9XKJD8DQTH559.png,Animal,0.15
nonvegan,vegan,Proportion,0.998815705961028,0.8296868500535819,1.1921200141062387,1.41787547362918,0.998815705961028,0.999579086028655,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,0.15
nonvegan,vegan,Proportion,0.987569662013517,0.9091585705217449,1.0708264635277458,0.957300987474456,0.987569662013517,0.999183649414232,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,0.15
nonvegan,vegan,Proportion,0.991363717391089,0.8649996465829202,1.1247781908183045,1.12452321773261,0.991363717391089,1.00024994158231,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,0.15
nonvegan,vegan,Proportion,0.989948484838426,0.9023540359045996,1.08417521953521,0.996969696124258,0.989948484838426,1.00184479862609,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/EMBVNVD207CC6.png,Animal,0.15
nonvegan,vegan,Proportion,0.965743707728286,0.8455706376236292,1.0977581953960767,0.858460204820222,0.965743707728286,0.999818696354406,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,0.15
nonvegan,vegan,Proportion,0.956337078956302,0.7705792102939291,1.178271866759416,1.09998806242672,0.956337078956302,1.00049924298683,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,0.15
nonvegan,vegan,Proportion,1.0635440079225,0.8597464612072979,1.300162147161114,3.07064604861803,1.0635440079225,0.999974838505603,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,0.15
nonvegan,vegan,Proportion,0.986335627946676,0.6910170515264051,1.380314949872302,3.48452356959984,0.986335627946676,1.00056551653423,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LFZFT3VASXPED.png,Animal,0.15
nonvegan,vegan,Proportion,1.01760879319683,0.7779491195331538,1.3146413476994203,2.69822565095141,1.01760879319683,1.00316613201169,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,0.15
nonvegan,vegan,Proportion,1.00393604773268,0.7607395505657626,1.2872336530661739,2.32694311468089,1.00393604773268,1.0007296410945,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,0.15
nonvegan,vegan,Proportion,1.00999784232818,0.7256342758361203,1.358664388500645,3.33618222437645,1.00999784232818,1.0009395728584,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,0.15
